FacilityID,FacilityName,ReportPeriod,VOCs,UnitsOfVOCs,TSP,UnitsOfTSP,SOx,UnitsOfSOx,NOx,UnitsOfNOx,Status
F0101373,新北市立聯合醫院(板橋院區),2015年第3季,0,公噸,0,公噸,0.004,公噸,0.053,公噸,完成申報
E5604198,鋼聯資源開發股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0.002,公噸,核算確認中
E5600412,金合發鋼鐵股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,22.057,公噸,完成申報
E5600118,台協化學股份有限公司,2015年第3季,0,公噸,0,公噸,1.235,公噸,0.857,公噸,核算確認中
E54A3605,曉唐實業有限公司,2015年第3季,0,公噸,0,公噸,0.138,公噸,0.096,公噸,核算確認中
E5408758,茵歌莉化粧品有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
E5407957,晶威光電股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
E5406058,台灣金剛錮鎂股份有限公司前鎮廠,2015年第3季,0,公噸,0,公噸,0.001,公噸,0.014,公噸,核算確認中
E5402489,台灣典範半導體股份有限公司,2015年第3季,0.202,公噸,0,公噸,0,公噸,0,公噸,完成申報
E5302000,宏旺旅館,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
E5301987,歌德旅館有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
E5301923,林森會館,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
E5301183,財團法人天主教聖功醫院,2015年第3季,0,公噸,0,公噸,0,公噸,0.167,公噸,核算確認中
E5101192,麗景大酒店有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0.335,公噸,核算確認中
E5101183,麗尊開發股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,1.961,公噸,核算確認中
E50A5384,樂齊旅店,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
E5003824,高大牧場營業所,2015年第3季,0,公噸,0,公噸,0.042,公噸,0.029,公噸,核算確認中
E5003360,順昌麥芽膏廠,2015年第3季,0,公噸,0,公噸,0.086,公噸,0.059,公噸,核算確認中
E5003253,瑞明鐵工廠,2015年第3季,0,公噸,0,公噸,0.037,公噸,0.026,公噸,核算確認中
E5000743,明正鐵工廠有限公司,2015年第3季,0,公噸,0,公噸,0.181,公噸,0.132,公噸,核算確認中
E4700351,高雄市立聯合醫院,2015年第3季,0,公噸,0,公噸,0,公噸,0.054,公噸,核算確認中
E2900219,成肯國際實業股份有限公司,2015年第3季,1.93,公噸,0,公噸,0,公噸,0,公噸,核算確認中
E1601520,明佑昇有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0.05,公噸,核算確認中
E1600658,台灣鴻德麵食開發股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0.086,公噸,核算確認中
D3300425,皇家花園汽車旅館,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
D32A0660,亨冠企業有限公司,2015年第3季,0.022,公噸,0,公噸,0,公噸,0,公噸,完成申報
D28A3165,華霖塑膠實業股份有限公司,2015年第3季,0.054,公噸,0,公噸,0,公噸,0,公噸,完成申報
D28A1090,光代冷藏食品工業有限公司,2015年第3季,0,公噸,0,公噸,0.106,公噸,0.074,公噸,完成申報
D2805001,松于利實業股份有限公司,2015年第3季,0.509,公噸,0,公噸,0,公噸,0,公噸,完成申報
D2802573,春偉塑膠企業股份有限公司,2015年第3季,0.022,公噸,0,公噸,0,公噸,0,公噸,核算確認中
D2801549,涂火龍鞋楦股份有限公司,2015年第3季,0.001,公噸,0,公噸,0,公噸,0,公噸,核算確認中
D0300790,宏昇生化科技股份有限公司,2015年第3季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成申報
B99A0306,宏益科技材料股份有限公司,2015年第3季,0.504,公噸,0,公噸,0,公噸,0,公噸,完成申報
B99A0247,燕志股份有限公司,2015年第3季,0.003,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B9800964,功揚企業股份有限公司第二廠,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B9501733,彩禾屋家具股份有限公司,2015年第3季,0.561,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B9501457,全邑有限公司,2015年第3季,0.4,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B9500914,三坤塑膠廠,2015年第3季,0.134,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B9401434,九睦企業股份有限公司,2015年第3季,0.007,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B9400384,昱暘企業社,2015年第3季,0.001,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B9302892,里木科技股份有限公司工廠,2015年第3季,0.19,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B9302883,灃和科技股份有限公司,2015年第3季,0.006,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9302874,永元電機股份有限公司,2015年第3季,1.339,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B9302589,何榮工業股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9302178,美而盈金屬企業有限公司,2015年第3季,0.014,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9301886,順翔嘉企業社,2015年第3季,0.031,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9301608,嘉祐鋁業股份有限公司豐洲廠,2015年第3季,0,公噸,0,公噸,0.105,公噸,0.071,公噸,完成申報
B9301304,華美軒企業有限公司二廠,2015年第3季,0,公噸,0,公噸,0.38,公噸,0.264,公噸,完成申報
B9201970,正鎘工業股份有限公司,2015年第3季,0,公噸,0,公噸,0.002,公噸,0.027,公噸,完成申報
B9201961,興錦工業社,2015年第3季,0.011,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B9201952,佑駿紙業有限公司,2015年第3季,0.008,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B9201943,巨堡五金工業股份有限公司,2015年第3季,0.038,公噸,0,公噸,0.075,公噸,0.051,公噸,完成申報
B9201934,嘉元全機械廠有限公司,2015年第3季,0.053,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9201925,順原企業社,2015年第3季,0.001,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B9101724,杏合生醫股份有限公司台中分公司,2015年第3季,0.252,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9101046,瑞源豆類股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0.095,公噸,完成申報
B9100512,東亞運輸倉儲股份有限公司,2015年第3季,0.003,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9100503,峰展塑膠股份有限公司,2015年第3季,0.497,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9100496,翔富裕股份有限公司,2015年第3季,0.005,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9100478,成龍塑膠廠股份有限公司,2015年第3季,0.695,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9003250,嘉祥美術印刷有限公司,2015年第3季,0.101,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B8901202,大進實業股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B8900885,采鴻明鏡股份有限公司,2015年第3季,0.388,公噸,0,公噸,0,公噸,0,公噸,完成申報
B8801832,美商瑞盟亞洲股份有限公司台灣分公司二廠,2015年第3季,0.121,公噸,0,公噸,0,公噸,0,公噸,完成申報
B8800424,臺中市生命禮儀管所(大甲火化場),2015年第3季,0,公噸,0,公噸,0.001,公噸,0.108,公噸,完成申報
B8603710,佶興科技股份有限公司,2015年第3季,0.001,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B8603685,勝裕砂布有限公司,2015年第3季,0.06,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B8603676,益原企業行,2015年第3季,0.036,公噸,0,公噸,0,公噸,0,公噸,完成申報
B25A1633,佑龍股份有限公司,2015年第3季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成申報
B2502670,新天地國際實業股份有限公司北區分公司,2015年第3季,0,公噸,0,公噸,0,公噸,0.107,公噸,完成申報
B2502072,昆林企業社,2015年第3季,0.027,公噸,0,公噸,0,公噸,0,公噸,完成申報
B24B2504,健豪印刷事業股份有限公司,2015年第3季,1.866,公噸,0,公噸,0,公噸,0,公噸,完成申報
B24B1516,大東樹脂化學股份有限公司精科廠,2015年第3季,0.007,公噸,0,公噸,0,公噸,0,公噸,完成申報
B24A7973,溢沅塑膠工業股份有限公司,2015年第3季,0.34,公噸,0,公噸,0,公噸,0,公噸,完成申報
B24A7963,代奇商號實業有限公司,2015年第3季,0.062,公噸,0,公噸,0,公噸,0,公噸,完成申報
B24A7913,蓁和塑膠工業(股)公司,2015年第3季,0.028,公噸,0,公噸,0,公噸,0,公噸,完成申報
B24A7814,合濟工業股份有限公司,2015年第3季,0.485,公噸,0,公噸,0,公噸,0,公噸,完成申報
B24A1054,美食達人股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0.056,公噸,完成申報
B24A0294,翰樺美術印刷廠有限公司,2015年第3季,0.201,公噸,0,公噸,0,公噸,0,公噸,完成申報
B24A0284,永記美術印刷廠,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B2409003,潔屋股份有限公司,2015年第3季,0.62,公噸,0,公噸,0.314,公噸,0.217,公噸,完成申報
B2408917,環隆科技股份有限公司二廠,2015年第3季,0.205,公噸,0,公噸,0,公噸,0,公噸,完成申報
B2407803,東昇砂布有限公司,2015年第3季,0.048,公噸,0,公噸,0,公噸,0,公噸,完成申報
B2403609,樹沅塑膠工業股份有限公司台中工業區廠,2015年第3季,0.568,公噸,0,公噸,0,公噸,0,公噸,完成申報
B2403538,台灣東亞水質淨化有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B2403341,祐林企業股份有限公司,2015年第3季,0.099,公噸,0,公噸,0,公噸,0,公噸,完成申報
B2403332,尚品塑膠股份有限公司,2015年第3季,0.268,公噸,0,公噸,0,公噸,0,公噸,完成申報
B2401374,衛達化學製藥股份有限公司,2015年第3季,0.001,公噸,0,公噸,0,公噸,0.013,公噸,完成申報
B2401043,華國製藥股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B2400822,台灣薄膜工業股份有限公司,2015年第3季,5.894,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B2400813,有力化學有限公司,2015年第3季,0.004,公噸,0,公噸,0,公噸,0,公噸,完成申報
B2400733,台灣旭華塑膠股份有限公司,2015年第3季,0.031,公噸,0,公噸,0,公噸,0,公噸,完成申報
B23A5308,美淳香料股份有限公司,2015年第3季,2.187,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B23A5289,士禾企業股份有限公司,2015年第3季,0.007,公噸,0,公噸,0,公噸,0,公噸,完成申報
B23A5249,鈺記企業股份有限公司二廠,2015年第3季,0.004,公噸,0,公噸,0,公噸,0,公噸,完成申報
B23A4895,豪豐工業股份有限公司,2015年第3季,0.039,公噸,0,公噸,0.023,公噸,0.04,公噸,完成申報
B23A4706,晶遠光學工程股份有限公司,2015年第3季,0.002,公噸,0,公噸,0,公噸,0,公噸,完成申報
B2311982,品笳紙器股份有限公司,2015年第3季,0.023,公噸,0,公噸,0,公噸,0,公噸,完成申報
B2308896,中部汽車股份有限公司,2015年第3季,0.729,公噸,0,公噸,0.009,公噸,0.006,公噸,完成申報
B2304138,蔡國鑫工業區原料有限公司,2015年第3季,0.014,公噸,0,公噸,0,公噸,0,公噸,完成申報
B2304030,偉益紙器工業股份有限公司,2015年第3季,0,公噸,0,公噸,0.639,公噸,0.443,公噸,完成申報
B2303775,元泰紙業有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B2303462,澄清綜合醫院中港院,2015年第3季,0,公噸,0,公噸,0,公噸,0.083,公噸,完成申報
B2302670,福輪汽車股份有限公司,2015年第3季,0.541,公噸,0,公噸,0.003,公噸,0.002,公噸,完成申報
B2302652,中華賓士汽車股份有限公司,2015年第3季,0.159,公噸,0,公噸,0,公噸,0.008,公噸,完成申報
B2302054,世同金屬股份有限公司,2015年第3季,1,公噸,0,公噸,0,公噸,0.148,公噸,完成申報
B2301315,嘉祥美術印刷有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B2300498,佑鑫膠業有限公司,2015年第3季,0.012,公噸,0,公噸,0,公噸,0,公噸,完成申報
B2300238,世達藥品工業股份有限公司,2015年第3季,0.324,公噸,0,公噸,0,公噸,0,公噸,完成申報
B22A5472,富山塑膠廠,2015年第3季,0.036,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B21A4390,克美快速印刷有限公司,2015年第3季,0.001,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B21A0299,龍門印刷設計股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B21A0219,廣琪印刷事業有限公司,2015年第3季,0.031,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B2102518,祥年企業有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B2100014,長興美術印刷股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B19A2786,惠昌機械廠有限公司,2015年第3季,0.02,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B19A1689,中農粉絲有限公司,2015年第3季,0,公噸,0,公噸,0.855,公噸,0.593,公噸,核算確認中
B19A0215,穎弘文具印刷有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B19A0176,明利凸版印刷廠有限公司,2015年第3季,0.002,公噸,0,公噸,0,公噸,0,公噸,完成申報
B1905695,唯誠實業股份有限公司,2015年第3季,0.01,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B1902587,龍宏塑膠廠,2015年第3季,0.002,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B1902578,力達塑膠廠,2015年第3季,0.002,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B1902550,初興鑄造廠,2015年第3季,0,公噸,0,公噸,0.036,公噸,0.025,公噸,核算確認中
B1902363,建成食品工廠,2015年第3季,0,公噸,0,公噸,0.005,公噸,0.003,公噸,完成申報
B1900378,資昌塑膠工業股份有限公司,2015年第3季,0.043,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B1800239,滿吉機器乾洗股份有限公司,2015年第3季,0.4,公噸,0,公噸,0,公噸,0.001,公噸,完成申報
B0505520,台駿科技塑膠有限公司,2015年第3季,0.116,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B0505511,協辰興業有限公司,2015年第3季,2.307,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B0505306,偉霸工業股份有限公司仁化二廠,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B0504210,嘉政塑膠鋼模廠,2015年第3季,0.005,公噸,0,公噸,0,公噸,0,公噸,完成申報
B0504194,直綠春實業股份有限公司分廠,2015年第3季,0.009,公噸,0,公噸,0,公噸,0,公噸,完成申報
B0504185,誠鑫股份有限公司,2015年第3季,0.026,公噸,0,公噸,0,公噸,0,公噸,完成申報
B0502976,上毅工業社,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B0502805,金麗緻工業有限公司仁化廠,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B0501906,錦億網版有限公司,2015年第3季,0.7,公噸,0,公噸,0,公噸,0,公噸,完成申報
B0501835,喬展印刷股份有限公司,2015年第3季,0.025,公噸,0,公噸,0,公噸,0,公噸,完成申報
B0501808,慶豐印刷廠,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B0501782,銓美貼標廠,2015年第3季,0.05,公噸,0,公噸,0,公噸,0,公噸,完成申報
B0501773,環盟網版印刷有限公司,2015年第3季,0.412,公噸,0,公噸,0,公噸,0,公噸,完成申報
B0500472,孟鄉生化科技股份有限公司,2015年第3季,0.003,公噸,0,公噸,0,公噸,0,公噸,完成申報
B0403094,大億塑膠廠,2015年第3季,0.01,公噸,0,公噸,0,公噸,0,公噸,完成申報
B0402999,佑吉機械股份有限公司,2015年第3季,0.055,公噸,0,公噸,0.078,公噸,0.007,公噸,完成申報
B0401885,元龍紙製品股份有限公司,2015年第3季,0.145,公噸,0,公噸,0,公噸,0,公噸,完成申報
B0401876,合信塑膠企業有限公司,2015年第3季,0.013,公噸,0,公噸,0,公噸,0,公噸,完成申報
B0401867,明佳美有限公司,2015年第3季,0.07,公噸,0,公噸,0,公噸,0,公噸,完成申報
B0301326,合信鋼模塑膠股份有限公司,2015年第3季,0.242,公噸,0,公噸,0,公噸,0,公噸,完成申報
B0300025,伍輝金屬工業股份有限公司霧峰廠,2015年第3季,0,公噸,0,公噸,0.002,公噸,0.026,公噸,完成申報
B0100918,康慈寵物樂園,2015年第3季,0,公噸,0,公噸,0,公噸,0.046,公噸,完成申報
B0100669,霖慶顏料行,2015年第3季,0.446,公噸,0,公噸,0,公噸,0,公噸,完成申報
B0002659,翰鑫企業股份有限公司,2015年第3季,0.026,公噸,0,公噸,0,公噸,0,公噸,核算確認中
B0002533,詠峰鋁鑄有限公司,2015年第3季,0,公噸,0,公噸,0.018,公噸,0.012,公噸,完成申報
B0002499,駿宏企業社,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
B0001830,尼克森堆高機股份有限公司,2015年第3季,0.061,公噸,0,公噸,0,公噸,0,公噸,完成申報
T57A0604,合順資源科技有限公司,2015年第2季,0.135,公噸,0,公噸,0.015,公噸,0.054,公噸,完成核算
T42A7384,太子國際股份有限公司,2015年第2季,0.41,公噸,0,公噸,0.192,公噸,0.166,公噸,核算確認中
Q7304556,國塑塑膠工業股份有限公司,2015年第2季,0.286,公噸,0,公噸,0,公噸,0,公噸,完成核算
P46A6562,明徽能源股份有限公司,2015年第2季,2.833,公噸,0,公噸,0,公噸,0,公噸,完成申報
N08A5268,三榮企業行,2015年第2季,0.397,公噸,0,公噸,0,公噸,0,公噸,完成核算
L8900381,新益機械工廠股份有限公司,2015年第2季,0.498,公噸,0,公噸,0,公噸,0,公噸,完成核算
K7700634,金晶矽砂股份有限公司銅鑼廠,2015年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
H50A5224,富利源企業有限公司,2015年第2季,0.252,公噸,0,公噸,0,公噸,0.004,公噸,完成核算
H49B0272,益大理研股份有限公司,2015年第2季,0,公噸,0,公噸,0.001,公噸,0.018,公噸,完成核算
H48A8957,合利精密有限公司,2015年第2季,0.201,公噸,0,公噸,0,公噸,0,公噸,完成核算
H4602582,桃園市肉品市場,2015年第2季,0,公噸,0,公噸,0.57,公噸,0.412,公噸,完成核算
H45B0915,觀鑫木業有限公司,2015年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
H4504689,彭平昌畜牧場,2015年第2季,0,公噸,0,公噸,0,公噸,0,公噸,核算確認中
H43C2384,寶程實業股份有限公司,2015年第2季,0.186,公噸,0,公噸,0.342,公噸,0.237,公噸,完成核算
F0720609,呈錩工業有限公司樹林廠,2015年第2季,0,公噸,0,公噸,0.133,公噸,0.092,公噸,完成核算
E3200398,農生企業股份有限公司,2015年第2季,0,公噸,0,公噸,0,公噸,0.007,公噸,完成核算
E2901181,雄順金屬股份有限公司,2015年第2季,0,公噸,0,公噸,0,公噸,0.22,公噸,完成核算
E2900219,成肯國際實業股份有限公司,2015年第2季,2.041,公噸,0,公噸,0,公噸,0,公噸,完成核算
E1601566,璞方生醫科技股份有限公司,2015年第2季,0.029,公噸,0,公噸,0,公噸,0,公噸,完成核算
E1601520,明佑昇有限公司,2015年第2季,0,公噸,0,公噸,0,公噸,0.064,公噸,完成核算
E1600416,高雄市梓官區農會家禽屠宰場,2015年第2季,0,公噸,0,公噸,0,公噸,0.04,公噸,完成核算
B9800964,功揚企業股份有限公司第二廠,2015年第2季,1.7,公噸,0,公噸,0,公噸,0.003,公噸,完成核算
B9600320,光國股份有限公司六廠,2015年第2季,1.36,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9302892,里木科技股份有限公司工廠,2015年第2季,0.215,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9302883,灃和科技股份有限公司,2015年第2季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9302874,永元電機股份有限公司,2015年第2季,1.174,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9201970,正鎘工業股份有限公司,2015年第2季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
B9201943,巨堡五金工業股份有限公司,2015年第2季,0.038,公噸,0,公噸,0.027,公噸,0.023,公噸,完成核算
B9201934,嘉元全機械廠有限公司,2015年第2季,0.053,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9201925,順原企業社,2015年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9103611,竣騰紡織股份有限公司,2015年第2季,0.427,公噸,0,公噸,0,公噸,0.129,公噸,完成核算
B9003250,嘉祥美術印刷有限公司,2015年第2季,0.114,公噸,0,公噸,0,公噸,0,公噸,完成核算
B8603710,佶興科技股份有限公司,2015年第2季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成核算
B8603701,富皇塑膠工業有限公司,2015年第2季,0.014,公噸,0,公噸,0,公噸,0,公噸,完成核算
B8603685,勝裕砂布有限公司,2015年第2季,0.135,公噸,0,公噸,0,公噸,0,公噸,完成核算
B8603676,益原企業行,2015年第2季,0.036,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0505520,台駿科技塑膠有限公司,2015年第2季,0.159,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0505511,協辰興業有限公司,2015年第2季,1.707,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0504756,鑫二昶企業有限公司,2015年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0002659,翰鑫企業股份有限公司,2015年第2季,0.009,公噸,0,公噸,0,公噸,0,公噸,完成核算
Q7304556,國塑塑膠工業股份有限公司,2015年第1季,0.219,公噸,0,公噸,0,公噸,0,公噸,完成核算
P46A6562,明徽能源股份有限公司,2015年第1季,3.627,公噸,0,公噸,0,公噸,0,公噸,完成申報
N08A5268,三榮企業行,2015年第1季,0.228,公噸,0,公噸,0,公噸,0,公噸,完成核算
L8900381,新益機械工廠股份有限公司,2015年第1季,0.428,公噸,0,公噸,0,公噸,0,公噸,完成核算
K7700634,金晶矽砂股份有限公司銅鑼廠,2015年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
H4602582,桃園市肉品市場,2015年第1季,0,公噸,0,公噸,0.57,公噸,0.395,公噸,完成核算
H45B0915,觀鑫木業有限公司,2015年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0720609,呈錩工業有限公司樹林廠,2015年第1季,0,公噸,0,公噸,0.104,公噸,0.072,公噸,完成核算
E2901181,雄順金屬股份有限公司,2015年第1季,0,公噸,0,公噸,0,公噸,0.205,公噸,完成核算
E2900219,成肯國際實業股份有限公司,2015年第1季,1.815,公噸,0,公噸,0,公噸,0,公噸,完成核算
E1601566,璞方生醫科技股份有限公司,2015年第1季,0.03,公噸,0,公噸,0,公噸,0,公噸,完成核算
E1601520,明佑昇有限公司,2015年第1季,0,公噸,0,公噸,0,公噸,0.054,公噸,完成核算
E1600416,高雄市梓官區農會家禽屠宰場,2015年第1季,0,公噸,0,公噸,0,公噸,0.054,公噸,完成核算
B9800964,功揚企業股份有限公司第二廠,2015年第1季,1.1,公噸,0,公噸,0,公噸,0.002,公噸,完成核算
B9600320,光國股份有限公司六廠,2015年第1季,2.105,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9302892,里木科技股份有限公司工廠,2015年第1季,0.168,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9302883,灃和科技股份有限公司,2015年第1季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成申報
B9302874,永元電機股份有限公司,2015年第1季,2.056,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9201970,正鎘工業股份有限公司,2015年第1季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
B9201943,巨堡五金工業股份有限公司,2015年第1季,0.038,公噸,0,公噸,0.027,公噸,0.023,公噸,完成核算
B9201934,嘉元全機械廠有限公司,2015年第1季,0.053,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9201925,順原企業社,2015年第1季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9103611,竣騰紡織股份有限公司,2015年第1季,0.834,公噸,0,公噸,0,公噸,0.049,公噸,完成核算
B9003250,嘉祥美術印刷有限公司,2015年第1季,0.094,公噸,0,公噸,0,公噸,0,公噸,完成核算
B8603710,佶興科技股份有限公司,2015年第1季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成核算
B8603701,富皇塑膠工業有限公司,2015年第1季,0.014,公噸,0,公噸,0,公噸,0,公噸,完成核算
B8603685,勝裕砂布有限公司,2015年第1季,0.135,公噸,0,公噸,0,公噸,0,公噸,完成核算
B8603676,益原企業行,2015年第1季,0.036,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0505520,台駿科技塑膠有限公司,2015年第1季,0.122,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0505511,協辰興業有限公司,2015年第1季,1.707,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0504756,鑫二昶企業有限公司,2015年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0002659,翰鑫企業股份有限公司,2015年第1季,0.006,公噸,0,公噸,0,公噸,0,公噸,完成核算
T5000134,廣豐工業股份有限公司里港廠,2014年第4季,0,公噸,28.023,公噸,0,公噸,0,公噸,完成申報
D9100830,明祥馨企業有限公司二場,2014年第4季,0,公噸,1.439,公噸,0,公噸,0,公噸,完成季登錄確認
D9100821,明祥馨企業有限公司一場,2014年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成季登錄確認
T5000134,廣豐工業股份有限公司里港廠,2014年第3季,0,公噸,28.259,公噸,0,公噸,0,公噸,完成申報
D9100830,明祥馨企業有限公司二場,2014年第3季,0,公噸,0.348,公噸,0,公噸,0,公噸,完成季登錄確認
D9100821,明祥馨企業有限公司一場,2014年第3季,0,公噸,0.2,公噸,0,公噸,0,公噸,完成季登錄確認
T5000134,廣豐工業股份有限公司里港廠,2014年第2季,0,公噸,28.026,公噸,0,公噸,0,公噸,完成申報
D9100821,明祥馨企業有限公司一場,2014年第2季,0,公噸,0.937,公噸,0,公噸,0,公噸,完成季登錄確認
T5000134,廣豐工業股份有限公司里港廠,2014年第1季,0,公噸,26.465,公噸,0,公噸,0,公噸,完成申報
D9100821,明祥馨企業有限公司一場,2014年第1季,0,公噸,0.888,公噸,0,公噸,0,公噸,完成季登錄確認
Q7304556,國塑塑膠工業股份有限公司,2014年第4季,0.208,公噸,0,公噸,0,公噸,0,公噸,完成核算
P46A6562,明徽能源股份有限公司,2014年第4季,3.22,公噸,0,公噸,0,公噸,0,公噸,完成申報
L8900381,新益機械工廠股份有限公司,2014年第4季,0.47,公噸,0,公噸,0,公噸,0,公噸,完成核算
K7700634,金晶矽砂股份有限公司銅鑼廠,2014年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
H45B0915,觀鑫木業有限公司,2014年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0720609,呈錩工業有限公司樹林廠,2014年第4季,0,公噸,0,公噸,0.141,公噸,0.098,公噸,完成核算
E2901181,雄順金屬股份有限公司,2014年第4季,0,公噸,0,公噸,0,公噸,0.202,公噸,完成核算
E2900219,成肯國際實業股份有限公司,2014年第4季,2.262,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9800964,功揚企業股份有限公司第二廠,2014年第4季,1.9,公噸,0,公噸,0,公噸,0.003,公噸,完成核算
